data_input_for_AmLi 
2 1 
1 199 199 2.0 
0.01, 0.00027645999216, 1.6627086099494403e-06 
0.02, 0.00015393999638, 1.2407255795702772e-06 
0.03, 8.9469998784e-05, 9.458858217776605e-07 
0.04, 5.2480001614e-05, 7.244308221907734e-07 
0.05, 3.3399999666e-05, 5.779273281823589e-07 
0.060000000000000005, 2.4279999707e-05, 4.92747396817071e-07 
0.06999999999999999, 1.9499999325e-05, 4.415880356735223e-07 
0.08, 1.5969999367e-05, 3.9962481613383324e-07 
0.09, 1.4799999917e-05, 3.847076801546858e-07 
0.09999999999999999, 1.3320000107e-05, 3.649657532837841e-07 
0.11, 1.1940000149e-05, 3.4554305301944647e-07 
0.12, 1.0970000403e-05, 3.3120990931733915e-07 
0.13, 1.0630000361e-05, 3.260368132742068e-07 
0.14, 9.759999557e-06, 3.1240997994622385e-07 
0.15000000000000002, 1.0050000128e-05, 3.1701735170176414e-07 
0.16, 1.0230000044e-05, 3.1984371252222546e-07 
0.17, 9.7399997685e-06, 3.1208972697767544e-07 
0.18000000000000002, 9.8399996205e-06, 3.136877367781533e-07 
0.19, 1.0519999705e-05, 3.2434549025691723e-07 
0.2, 1.0040000234e-05, 3.168595940475844e-07 
0.21000000000000002, 8.9900004241e-06, 2.998332940835624e-07 
0.22, 9.5100003819e-06, 3.0838288509416343e-07 
0.23, 9.7499996627e-06, 3.1224989451879724e-07 
0.24000000000000002, 9.3899998319e-06, 3.064310661780231e-07 
0.25, 9.0300000011e-06, 3.0049958404463726e-07 
0.26, 8.639999578e-06, 2.9393876195561553e-07 
0.27, 8.6199997895e-06, 2.9359836153323473e-07 
0.28, 7.5100001595e-06, 2.7404379503101325e-07 
0.29000000000000004, 8.170000001e-06, 2.8583211857662183e-07 
0.3, 7.6599999375e-06, 2.767670489328525e-07 
0.31, 7.0699998105e-06, 2.6589471244272607e-07 
0.32, 6.8300000748e-06, 2.6134268833851083e-07 
0.33, 6.6299999162e-06, 2.574878621644135e-07 
0.34, 6.1900000219e-06, 2.487971065326122e-07 
0.35000000000000003, 5.880000117e-06, 2.4248711547214216e-07 
0.36000000000000004, 5.1699998949e-06, 2.273763377068951e-07 
0.37, 5.1799997891e-06, 2.2759612890161377e-07 
0.38, 4.5000001592e-06, 2.121320381083442e-07 
0.39, 4.7200001063e-06, 2.1725561227043133e-07 
0.4, 4.3999998525e-06, 2.09761766118137e-07 
0.41000000000000003, 4.1100001908e-06, 2.0273135403286785e-07 
0.42000000000000004, 3.8700000005e-06, 1.9672315574176823e-07 
0.43, 3.3799999528e-06, 1.8384776182483158e-07 
0.44, 3.0399999105e-06, 1.743559551750384e-07 
0.45, 2.9800000902e-06, 1.7262676762889354e-07 
0.46, 2.8500001008e-06, 1.6881943314677962e-07 
0.47000000000000003, 2.9200000426e-06, 1.7088007615283883e-07 
0.48000000000000004, 2.5899998946e-06, 1.609347661196921e-07 
0.49, 2.3499999315e-06, 1.5329709493333525e-07 
0.5, 2.190000032e-06, 1.4798648695066722e-07 
0.51, 2.1599998945e-06, 1.4696938097780777e-07 
0.52, 1.5000000531e-06, 1.2247448930695732e-07 
0.53, 1.9599999632e-06, 1.3999999868571428e-07 
0.54, 1.4299999975e-06, 1.1958260732648374e-07 
0.55, 1.4700000293e-06, 1.2124355773813305e-07 
0.56, 1.4199999896e-06, 1.1916375244175555e-07 
0.5700000000000001, 1.2900000002e-06, 1.1357816692480998e-07 
0.5800000000000001, 1.1399999948e-06, 1.0677078227680081e-07 
0.59, 1.1399999948e-06, 1.0677078227680081e-07 
0.6, 9.4000000672e-07, 9.695359749488412e-08 
0.61, 1.0300000213e-06, 1.0148891670029787e-07 
0.62, 9.5000001465e-07, 9.746794419961878e-08 
0.63, 6.8000002784e-07, 8.246211420040116e-08 
0.64, 6.0000002122e-07, 7.745966829389344e-08 
0.65, 8.0000000935e-07, 8.944271962267248e-08 
0.66, 6.6000001198e-07, 8.124038478367763e-08 
0.67, 6.6000001198e-07, 8.124038478367763e-08 
0.68, 5.8000000536e-07, 7.615773141054033e-08 
0.6900000000000001, 6.0000002122e-07, 7.745966829389344e-08 
0.7000000000000001, 3.3000000599e-07, 5.744562698674286e-08 
0.7100000000000001, 2.7999999475e-07, 5.2915025725213435e-08 
0.72, 3.3000000599e-07, 5.744562698674286e-08 
0.73, 3.4000001392e-07, 5.830952014208314e-08 
0.74, 2.6999998681e-07, 5.1961522957857956e-08 
0.75, 2.6999998681e-07, 5.1961522957857956e-08 
0.76, 2.600000073e-07, 5.0990195851751736e-08 
0.77, 2.2999999771e-07, 4.7958314994378186e-08 
0.78, 2.2999999771e-07, 4.7958314994378186e-08 
0.79, 2.0999999606e-07, 4.582575651966916e-08 
0.8, 1.1999999572e-07, 3.464101553361275e-08 
0.81, 1.7000000696e-07, 4.123105710020058e-08 
0.8200000000000001, 1.0000000117e-07, 3.162277678667704e-08 
0.8300000000000001, 1.8000000068e-07, 4.2426406951331624e-08 
0.8400000000000001, 1.3000000365e-07, 3.605551326080382e-08 
0.85, 1.3000000365e-07, 3.605551326080382e-08 
0.86, 1.5999999903e-07, 3.999999987875e-08 
0.87, 9.0000000341e-08, 3.0000000056833334e-08 
0.88, 3.9999999757e-08, 1.999999993925e-08 
0.89, 1.10000002e-07, 3.316624820506534e-08 
0.9, 5.0000000584e-08, 2.2360679905584266e-08 
0.91, 5.9999997859e-08, 2.4494896990801985e-08 
0.92, 7.9999999514e-08, 2.8284271161548427e-08 
0.93, 3.9999999757e-08, 1.999999993925e-08 
0.9400000000000001, 5.9999997859e-08, 2.4494896990801985e-08 
0.9500000000000001, 3.9999999757e-08, 1.999999993925e-08 
0.9600000000000001, 5.9999997859e-08, 2.4494896990801985e-08 
0.97, 3.9999999757e-08, 1.999999993925e-08 
0.98, 1.9999999878e-08, 1.4142135580597437e-08 
0.99, 5.9999997859e-08, 2.4494896990801985e-08 
1.0, 2.9999998929e-08, 1.73205077665177e-08 
1.01, 2.9999998929e-08, 1.73205077665177e-08 
1.02, 5.9999997859e-08, 2.4494896990801985e-08 
1.03, 2.9999998929e-08, 1.73205077665177e-08 
1.04, 2.9999998929e-08, 1.73205077665177e-08 
1.05, 0.0, 0.0 
1.06, 0.0, 0.0 
1.07, 2.9999998929e-08, 1.73205077665177e-08 
1.08, 0.0, 0.0 
1.09, 2.9999998929e-08, 1.73205077665177e-08 
1.1, 1.9999999878e-08, 1.4142135580597437e-08 
1.11, 9.9999999392e-09, 9.9999999696e-09 
1.12, 1.9999999878e-08, 1.4142135580597437e-08 
1.1300000000000001, 9.9999999392e-09, 9.9999999696e-09 
1.1400000000000001, 9.9999999392e-09, 9.9999999696e-09 
1.1500000000000001, 9.9999999392e-09, 9.9999999696e-09 
1.1600000000000001, 0.0, 0.0 
1.17, 9.9999999392e-09, 9.9999999696e-09 
1.18, 9.9999999392e-09, 9.9999999696e-09 
1.19, 0.0, 0.0 
1.2, 0.0, 0.0 
1.21, 9.9999999392e-09, 9.9999999696e-09 
1.22, 0.0, 0.0 
1.23, 9.9999999392e-09, 9.9999999696e-09 
1.24, 0.0, 0.0 
1.25, 0.0, 0.0 
1.26, 0.0, 0.0 
1.27, 0.0, 0.0 
1.28, 0.0, 0.0 
1.29, 9.9999999392e-09, 9.9999999696e-09 
1.3, 0.0, 0.0 
1.31, 0.0, 0.0 
1.32, 0.0, 0.0 
1.33, 9.9999999392e-09, 9.9999999696e-09 
1.34, 0.0, 0.0 
1.35, 0.0, 0.0 
1.36, 0.0, 0.0 
1.37, 0.0, 0.0 
1.3800000000000001, 0.0, 0.0 
1.3900000000000001, 0.0, 0.0 
1.4000000000000001, 0.0, 0.0 
1.4100000000000001, 0.0, 0.0 
1.42, 0.0, 0.0 
1.43, 0.0, 0.0 
1.44, 0.0, 0.0 
1.45, 0.0, 0.0 
1.46, 0.0, 0.0 
1.47, 0.0, 0.0 
1.48, 0.0, 0.0 
1.49, 0.0, 0.0 
1.5, 0.0, 0.0 
1.51, 0.0, 0.0 
1.52, 0.0, 0.0 
1.53, 0.0, 0.0 
1.54, 0.0, 0.0 
1.55, 0.0, 0.0 
1.56, 0.0, 0.0 
1.57, 0.0, 0.0 
1.58, 0.0, 0.0 
1.59, 0.0, 0.0 
1.6, 0.0, 0.0 
1.61, 0.0, 0.0 
1.62, 0.0, 0.0 
1.6300000000000001, 0.0, 0.0 
1.6400000000000001, 0.0, 0.0 
1.6500000000000001, 0.0, 0.0 
1.6600000000000001, 0.0, 0.0 
1.6700000000000002, 0.0, 0.0 
1.68, 0.0, 0.0 
1.69, 0.0, 0.0 
1.7, 0.0, 0.0 
1.71, 0.0, 0.0 
1.72, 0.0, 0.0 
1.73, 0.0, 0.0 
1.74, 0.0, 0.0 
1.75, 0.0, 0.0 
1.76, 0.0, 0.0 
1.77, 0.0, 0.0 
1.78, 0.0, 0.0 
1.79, 0.0, 0.0 
1.8, 0.0, 0.0 
1.81, 0.0, 0.0 
1.82, 0.0, 0.0 
1.83, 0.0, 0.0 
1.84, 0.0, 0.0 
1.85, 0.0, 0.0 
1.86, 0.0, 0.0 
1.87, 0.0, 0.0 
1.8800000000000001, 0.0, 0.0 
1.8900000000000001, 0.0, 0.0 
1.9000000000000001, 0.0, 0.0 
1.9100000000000001, 0.0, 0.0 
1.9200000000000002, 0.0, 0.0 
1.93, 0.0, 0.0 
1.94, 0.0, 0.0 
1.95, 0.0, 0.0 
1.96, 0.0, 0.0 
1.97, 0.0, 0.0 
1.98, 0.0, 0.0 
1.99, 0.0, 0.0
